,,,,,tRun,pBrakeTotal,rPedal,vCar
647.9657593,0,0,0,,,,,
648.012085,0,0,0,,,,,
648.0593872,0,0,0,,,,,
648.107666,0,0,0,,,,,
648.1567993,0,0,0,,,,,
648.2068481,0,0,0,,,,,
648.2576294,0,0,0,,,,,
648.3093262,0,0,0,,,,,
648.3620605,0,0,0,,,,,
648.4163208,0,0,0,,,,,
648.4724731,0,0,0,,,,,
648.5309448,0,0,0,,,,,
648.59198,0,0,0,,,,,
648.6559448,0,0,0,,,,,
648.7229004,0,0,0,,,,,
648.7929688,0,0,0,,,,,
648.8659668,0,0,0,,,,,
648.9414673,0,0,0,,,,,
649.0183716,0,0,0,,,,,
649.0953369,0,0,0,,,,,
649.1719971,0,0,0,,,,,
649.2484131,0,0,0,,,,,
649.3237305,0,0,0,,,,,
649.3967285,0,0,0,,,,,
649.4667969,0,0,0,,,,,
649.5339355,0,0,0,,,,,
649.5982666,0,0,0,,,,,
649.6599731,0,0,0,,,,,
649.7193604,0,0,0,,,,,
649.7765503,0,0,0,,,,,
649.8318481,0,0,0,,,,,
649.885437,0,0,0,,,,,
649.9376831,0,0,0,,,,,
649.989563,0,0,0,,,,,
650.0428467,0,0,0,,,,,
650.0981445,0,0,0,,,,,
650.1555786,0,0,0,,,,,
650.215271,0,0,0,,,,,
650.2772827,0,0,0,,,,,
650.3417969,0,0,0,,,,,
650.4089355,0,0,0,,,,,
650.4787598,0,0,0,,,,,
650.5512695,0,0,0,,,,,
650.6264038,0,0,0,,,,,
650.7037964,0,0,0,,,,,
650.782959,0,0,0,,,,,
650.8625488,0,0,0,,,,,
650.9419556,0,0,0,,,,,
651.0211182,0,0,0,,,,,
651.0986938,0,0,0,,,,,
651.1733398,0,0,0,,,,,
651.2442627,0,0,0,,,,,
651.3114014,0,0,0,,,,,
651.3751831,0,0,0,,,,,
651.4360962,0,0,0,,,,,
651.4946289,0,0,0,,,,,
651.5510864,0,0,0,,,,,
651.6057739,0,0,0,,,,,
651.6588745,0,0,0,,,,,
651.7109375,0,0,0,,,,,
651.7633057,0,0,0,,,,,
651.8174438,0,0,0,,,,,
651.8737183,0,0,0,,,,,
651.9324341,0,0,0,,,,,
651.9937134,0,0,0,,,,,
652.0579224,0,0,0,,,,,
652.1252441,0,0,0,,,,,
652.1959229,0,0,0,,,,,
652.2698975,0,0,0,,,,,
652.3465576,0,0,0,,,,,
652.4240723,0,0,0,,,,,
652.5012817,0,0,0,,,,,
652.5783081,0,0,0,,,,,
652.6539307,0,0,0,,,,,
652.7266235,0,0,0,,,,,
652.7957153,0,0,0,,,,,
652.8642578,0,0,0,,,,,
652.935791,0,0,0,,,,,
653.0109253,0,0,0,,,,,
653.0888672,0,0,0,,,,,
653.1677246,0,0,0,,,,,
653.2462158,0,0,0,,,,,
653.3240356,0,0,0,,,,,
653.4017944,0,0,0,,,,,
653.4827271,0,0,0,,,,,
653.5687256,0,0,0,,,,,
653.6567993,0,0,0,,,,,
653.7444458,0,0,0,,,,,
653.8318481,0,0,0,,,,,
653.9169312,0,0,0,,,,,
653.996521,0,0,0,,,,,
654.0703735,0,0,0,,,,,
654.1418457,0,0,0,,,,,
654.2133789,0,0,0,,,,,
654.2848511,0,0,0,,,,,
654.3562012,0,0,0,,,,,
654.4267578,0,0,0,,,,,
654.4951782,0,0,0,,,,,
654.5634155,0,0,0,,,,,
654.6345825,0,0,0,,,,,
654.7097168,0,0,0,,,,,
654.7884521,0,0,0,,,,,
654.8703003,0,0,0,,,,,
654.9537964,0,0,0,,,,,
655.0373535,0,0,0,,,,,
655.1205444,0,0,0,,,,,
655.2035522,0,0,0,,,,,
655.2855225,0,0,0,,,,,
655.3654785,0,0,0,,,,,
655.4428711,0,0,0,,,,,
655.517395,0,0,0,,,,,
655.5881958,0,0,0,,,,,
655.6570435,0,0,0,,,,,
655.7276611,0,0,0,,,,,
655.8022461,0,0,0,,,,,
655.8805542,0,0,0,,,,,
655.9622803,0,0,0,,,,,
656.045105,0,0,0,,,,,
656.1275635,0,0,0,,,,,
656.2097778,0,0,0,,,,,
656.2904053,0,0,0,,,,,
656.3672485,0,0,0,,,,,
656.43927,0,0,0,,,,,
656.506897,0,0,0,,,,,
656.5709229,0,0,0,,,,,
656.631958,0,0,0,,,,,
656.6906128,0,0,0,,,,,
656.7471313,0,0,0,,,,,
656.8018188,0,0,0,,,,,
656.8549805,0,0,0,,,,,
656.9066772,0,0,0,,,,,
656.9571533,0,0,0,,,,,
657.0064697,0,0,0,,,,,
657.0547485,0,0,0,,,,,
657.1021118,0,0,0,,,,,
657.1485596,0,0,0,,,,,
657.1942139,0,0,0,,,,,
657.2391357,0,0,0,,,,,
657.2833862,0,0,0,,,,,
657.3269653,0,0,0,,,,,
657.3699341,0,0,0,,,,,
657.4123535,0,0,0,,,,,
657.4542236,0,0,0,,,,,
657.4955444,0,0,0,,,,,
657.536438,0,0,0,,,,,
657.5768433,0,0,0,,,,,
657.6174316,0,0,0,,,,,
657.6589966,0,0,0,,,,,
657.7015991,0,0,0,,,,,
657.7454224,0,0,0,,,,,
657.7905273,0,0,0,,,,,
657.8369141,0,0,0,,,,,
657.8848267,0,0,0,,,,,
657.9343262,0,0,0,,,,,
657.9855347,0,0,0,,,,,
658.0386353,0,0,0,,,,,
658.093811,0,0,0,,,,,
658.1512451,0,0,0,,,,,
658.2111816,0,0,0,,,,,
658.2739868,0,0,0,,,,,
658.3399048,0,0,0,,,,,
658.4093628,0,0,0,,,,,
658.4827881,0,0,0,,,,,
658.5606689,0,0,0,,,,,
658.6434326,0,0,0,,,,,
658.7315063,0,0,0,,,,,
658.8252563,0,0,0,,,,,
658.9248657,0,0,0,,,,,
659.0289307,0,0,0,,,,,
659.1341553,0,0,0,,,,,
659.2387695,0,0,0,,,,,
659.3426514,0,0,0,,,,,
659.4423218,0,0,0,,,,,
659.5363159,0,0,0,,,,,
659.6298218,0,0,0,,,,,
659.7281494,0,0,0,,,,,
659.831665,0,0,0,,,,,
659.9368896,0,0,0,,,,,
660.0415039,0,0,0,,,,,
660.1452637,0,0,0,,,,,
660.2456665,0,0,0,,,,,
660.3403931,0,0,0,,,,,
660.4282227,0,0,0,,,,,
660.5089111,0,0,0,,,,,
660.5831299,0,0,0,,,,,
660.6526489,0,0,0,,,,,
660.7215576,0,0,0,,,,,
660.7937622,0,0,0,,,,,
660.8704834,0,0,0,,,,,
660.9525757,0,0,0,,,,,
661.0409546,0,0,0,,,,,
661.1367188,0,0,0,,,,,
661.2407837,0,0,0,,,,,
661.3540649,0,0,0,,,,,
661.4778442,0,0,0,,,,,
661.6139526,0,0,0,,,,,
661.7592773,0,0,0,,,,,
661.904541,0,0,0,,,,,
662.0476685,0,0,0,,,,,
662.1883545,0,0,0,,,,,
662.3201904,0,0,0,,,,,
662.4381104,0,0,0,,,,,
662.5415649,0,0,0,,,,,
662.6353149,0,0,0,,,,,
662.7297363,0,0,0,,,,,
662.8321533,0,0,0,,,,,
662.9419556,0,0,0,,,,,
663.0519409,0,0,0,,,,,
663.1588745,0,0,0,,,,,
663.2648926,0,0,0,,,,,
663.3734741,0,0,0,,,,,
663.4929199,0,0,0,,,,,
663.6277466,0,0,0,,,,,
663.770874,0,0,0,,,,,
663.9117432,0,0,0,,,,,
664.050354,0,0,0,,,,,
664.1834106,0,0,0,,,,,
664.3013916,0,0,0,,,,,
664.4025269,0,0,0,,,,,
664.4907227,0,0,0,,,,,
664.5697632,0,0,0,,,,,
664.6424561,0,0,0,,,,,
664.7104492,0,0,0,,,,,
664.7747803,0,0,0,,,,,
664.8361206,0,0,0,,,,,
664.8950195,0,0,0,,,,,
664.9517822,0,0,0,,,,,
665.0066528,0,0,0,,,,,
665.0599976,0,0,0,,,,,
665.1118774,0,0,0,,,,,
665.1624756,0,0,0,,,,,
665.2119751,0,0,0,,,,,
665.260376,0,0,0,,,,,
665.3084106,0,0,0,,,,,
665.3571167,0,0,0,,,,,
665.4067383,0,0,0,,,,,
665.4570923,0,0,0,,,,,
665.5081177,0,0,0,,,,,
665.5598145,0,0,0,,,,,
665.6121826,0,0,0,,,,,
665.6652832,0,0,0,,,,,
665.7192383,0,0,0,,,,,
665.7738647,0,0,0,,,,,
665.8291626,0,0,0,,,,,
665.8849487,0,0,0,,,,,
665.9408569,0,0,0,,,,,
665.9967041,0,0,0,,,,,
666.0527954,0,0,0,,,,,
666.1099854,0,0,0,,,,,
666.1691895,0,0,0,,,,,
666.230896,0,0,0,,,,,
666.2955933,0,0,0,,,,,
666.3636475,0,0,0,,,,,
666.4356079,0,0,0,,,,,
666.5120239,0,0,0,,,,,
666.5934448,0,0,0,,,,,
666.6804199,0,0,0,,,,,
666.7728271,0,0,0,,,,,
666.8700562,0,0,0,,,,,
666.9678955,0,0,0,,,,,
667.06427,0,0,0,,,,,
667.1601563,0,0,0,,,,,
667.2532959,0,0,0,,,,,
667.3404541,0,0,0,,,,,
667.4205933,0,0,0,,,,,
667.4946289,0,0,0,,,,,
667.5670776,0,0,0,,,,,
667.6424561,0,0,0,,,,,
667.7213745,0,0,0,,,,,
667.8032837,0,0,0,,,,,
667.8868408,0,0,0,,,,,
667.9703979,0,0,0,,,,,
668.0536499,0,0,0,,,,,
668.1362915,0,0,0,,,,,
668.2166748,0,0,0,,,,,
668.2929688,0,0,0,,,,,
668.364624,0,0,0,,,,,
668.4326782,0,0,0,,,,,
668.4996948,0,0,0,,,,,
668.5667114,0,0,0,,,,,
668.6334839,0,0,0,,,,,
668.699707,0,0,0,,,,,
668.763916,0,0,0,,,,,
668.8253784,0,0,0,,,,,
668.8843994,0,0,0,,,,,
668.9413452,0,0,0,,,,,
668.9963989,0,0,0,,,,,
669.0498657,0,0,0,,,,,
669.1019287,0,0,0,,,,,
669.15271,0,0,0,,,,,
669.2023315,0,0,0,,,,,
669.2509155,0,0,0,,,,,
669.2985229,0,0,0,,,,,
669.3452759,0,0,0,,,,,
669.3912354,0,0,0,,,,,
669.4364014,0,0,0,,,,,
669.480835,0,0,0,,,,,
669.5246582,0,0,0,,,,,
669.5678711,0,0,0,,,,,
669.6104736,0,0,0,,,,,
669.6525879,0,0,0,,,,,
669.6941528,0,0,0,,,,,
669.7352295,0,0,0,,,,,
669.7758789,0,0,0,,,,,
669.81604,0,0,0,,,,,
669.8557739,0,0,0,,,,,
669.8951416,0,0,0,,,,,
669.934082,0,0,0,,,,,
669.9727173,0,0,0,,,,,
670.0109253,0,0,0,,,,,
670.0487671,0,0,0,,,,,
670.0864258,0,0,0,,,,,
670.1243896,0,0,0,,,,,
670.1630859,0,0,0,,,,,
670.2026978,0,0,0,,,,,
670.2433472,0,0,0,,,,,
670.2849731,0,0,0,,,,,
670.3276978,0,0,0,,,,,
670.371582,0,0,0,,,,,
670.416626,0,0,0,,,,,
670.4629517,0,0,0,,,,,
670.5105591,0,0,0,,,,,
670.5597534,0,0,0,,,,,
670.6105347,0,0,0,,,,,
670.663147,0,0,0,,,,,
670.7177734,0,0,0,,,,,
670.7745972,0,0,0,,,,,
670.8336792,0,0,0,,,,,
670.8952026,0,0,0,,,,,
670.9593506,0,0,0,,,,,
671.0264893,0,0,0,,,,,
671.097229,0,0,0,,,,,
671.1721802,0,0,0,,,,,
671.2516479,0,0,0,,,,,
671.3347778,0,0,0,,,,,
671.4189453,0,0,0,,,,,
671.5026855,0,0,0,,,,,
671.5877686,0,0,0,,,,,
671.6777344,0,0,0,,,,,
671.7746582,0,0,0,,,,,
671.8765869,0,0,0,,,,,
671.9793701,0,0,0,,,,,
672.0813599,0,0,0,,,,,
672.1826782,0,0,0,,,,,
672.2852173,0,0,0,,,,,
672.3932495,0,0,0,,,,,
672.5037842,0,0,0,,,,,
672.6130371,0,0,0,,,,,
672.7203979,0,0,0,,,,,
672.8215942,0,0,0,,,,,
672.9174194,0,0,0,,,,,
673.0114746,0,0,0,,,,,
673.1049805,0,0,0,,,,,
673.1966553,0,0,0,,,,,
673.2828369,0,0,0,,,,,
673.3619385,0,0,0,,,,,
673.4351196,0,0,0,,,,,
673.5036621,0,0,0,,,,,
673.5686035,0,0,0,,,,,
673.6305542,0,0,0,,,,,
673.6900024,0,0,0,,,,,
673.7473145,0,0,0,,,,,
673.8027954,0,0,0,,,,,
673.8566895,0,0,0,,,,,
673.9095459,0,0,0,,,,,
673.9623413,0,0,0,,,,,
674.0164795,0,0,0,,,,,
674.0727539,0,0,0,,,,,
674.1313477,0,0,0,,,,,
674.1925659,0,0,0,,,,,
674.2566528,0,0,0,,,,,
674.3238525,0,0,0,,,,,
674.3945923,0,0,0,,,,,
674.4693604,0,0,0,,,,,
674.5487671,0,0,0,,,,,
674.633667,0,0,0,,,,,
674.7251587,0,0,0,,,,,
674.824646,0,0,0,,,,,
674.9333496,0,0,0,,,,,
675.0509033,0,0,0,,,,,
675.1716309,0,0,0,,,,,
675.2913208,0,0,0,,,,,
675.4101563,0,0,0,,,,,
675.5222168,0,0,0,,,,,
675.6240845,0,0,0,,,,,
675.7200928,0,0,0,,,,,
675.8150024,0,0,0,,,,,
675.9102173,0,0,0,,,,,
676.005127,0,0,0,,,,,
676.0996094,0,0,0,,,,,
676.1921997,0,0,0,,,,,
676.2817383,0,0,0,,,,,
676.3683472,0,0,0,,,,,
676.453064,0,0,0,,,,,
676.5371094,0,0,0,,,,,
676.6206665,0,0,0,,,,,
676.7037964,0,0,0,,,,,
676.7868042,0,0,0,,,,,
676.8684692,0,0,0,,,,,
676.9470825,0,0,0,,,,,
677.0222168,0,0,0,,,,,
677.0977173,0,0,0,,,,,
677.1776123,0,0,0,,,,,
677.2628174,0,0,0,,,,,
677.3530884,0,0,0,,,,,
677.4471436,0,0,0,,,,,
677.5422974,0,0,0,,,,,
677.6372681,0,0,0,,,,,
677.7316284,0,0,0,,,,,
677.8231201,0,0,0,,,,,
677.9088135,0,0,0,,,,,
677.987793,0,0,0,,,,,
678.060791,0,0,0,,,,,
678.1290894,0,0,0,,,,,
678.1936646,0,0,0,,,,,
678.2553101,0,0,0,,,,,
678.3143921,0,0,0,,,,,
678.3713989,0,0,0,,,,,
678.4265137,0,0,0,,,,,
678.4801025,0,0,0,,,,,
678.5333862,0,0,0,,,,,
678.5880127,0,0,0,,,,,
678.6444702,0,0,0,,,,,
678.7023315,0,0,0,,,,,
678.7614136,0,0,0,,,,,
678.8217773,0,0,0,,,,,
678.8840942,0,0,0,,,,,
678.9492188,0,0,0,,,,,
679.0177612,0,0,0,,,,,
679.0901489,0,0,0,,,,,
679.1668091,0,0,0,,,,,
679.2476807,0,0,0,,,,,
679.3322144,0,0,0,,,,,
679.4178467,0,0,0,,,,,
679.5029907,0,0,0,,,,,
679.5883789,0,0,0,,,,,
679.6774292,0,0,0,,,,,
679.7739868,0,0,0,,,,,
679.8771362,0,0,0,,,,,
679.9819946,0,0,0,,,,,
680.0859985,0,0,0,,,,,
680.1901245,0,0,0,,,,,
680.2998047,0,0,0,,,,,
680.4198608,0,0,0,,,,,
680.5400391,0,0,0,,,,,
680.6558838,0,0,0,,,,,
680.7706909,0,0,0,,,,,
680.8792725,0,0,0,,,,,
680.9772339,0,0,0,,,,,
681.0713501,0,0,0,,,,,
681.1693726,0,0,0,,,,,
681.272644,0,0,0,,,,,
681.3773193,0,0,0,,,,,
681.480835,0,0,0,,,,,
681.5842896,0,0,0,,,,,
681.6853027,0,0,0,,,,,
681.7797241,0,0,0,,,,,
681.8657227,0,0,0,,,,,
681.9458618,0,0,0,,,,,
682.0264893,0,0,0,,,,,
682.1121216,0,0,0,,,,,
682.2025146,0,0,0,,,,,
682.2969971,0,0,0,,,,,
682.3942871,0,0,0,,,,,
682.4926147,0,0,0,,,,,
682.5903931,0,0,0,,,,,
682.6877441,0,0,0,,,,,
682.784729,0,0,0,,,,,
682.8793335,0,0,0,,,,,
682.9697266,0,0,0,,,,,
683.0601196,0,0,0,,,,,
683.1567993,0,100,27.63619615,,,,,
683.2612305,0,100,31.17234216,,,,,
683.37323,0,100,35.67277458,,,,,
683.4926758,0,100,40.61004365,,,,,
683.6166382,0,100,45.40784141,,,,,
683.7398071,0,100,49.38751199,,,,,
683.8613892,0,100,51.87799385,,,,,
683.9817505,0.375665898,0,50.56088179,,,,,
684.0956421,0.466716523,0,48.19760777,,,,,
684.2002563,0.432685156,0,45.90326948,,,,,
684.3026733,0.400493438,0,43.66840836,,,,,
684.4111938,0.364114648,0,41.50191649,,,,,
684.5283813,0.314621465,0,39.46242304,,,,,
684.6523438,0.225492246,0,37.67781906,,,,,
684.7783203,0.060492935,0,36.5693681,,,,,
684.9038696,0,100,36.76014553,,,,,
685.0278931,0,100,36.76221577,,,,,
685.1448364,0,100,37.07510958,,,,,
685.2511597,0,100,39.04991421,,,,,
685.3535767,0,100,42.78609019,,,,,
685.4609985,0,100,46.8747382,,,,,
685.5769653,0.24817207,0,47.07799197,,,,,
685.7027588,0.518184492,0,44.14515626,,,,,
685.8388672,0.404465781,0,41.51659353,,,,,
685.9799805,0.25439752,0,39.52523388,,,,,
686.1186523,0.046555439,0,38.41678293,,,,,
686.2549438,0,100,38.79858499,,,,,
686.3881226,0,100,38.80055223,,,,,
686.510376,0,100,39.25343578,,,,,
686.6179199,0,100,41.15426471,,,,,
686.7122192,0,100,44.29137044,,,,,
686.7957764,0,100,47.85207086,,,,,
686.8716431,0,100,50.43307657,,,,,
686.942627,0.387224453,0,49.42787641,,,,,
687.0128174,0.558122656,0,46.53721443,,,,,
687.0856323,0.500099297,0,43.72392704,,,,,
687.1620483,0.417500742,0,41.10835563,,,,,
687.2423096,0.309829004,0,38.90554711,,,,,
687.3267212,0.088037334,0,37.3083354,,,,,
687.4155273,0,100,37.67781906,,,,,
687.508728,0,100,37.67781906,,,,,
687.6055908,0,100,38.15420989,,,,,
687.7036743,0,100,39.91381313,,,,,
687.8014526,0,100,42.87311214,,,,,
687.8988037,0,100,46.45698684,,,,,
687.9932861,0,100,50.1345817,,,,,
688.0811157,0,100,53.47301173,,,,,
688.1613159,0,100,56.3575969,,,,,
688.237854,0.277419922,0,55.50374702,,,,,
688.3166504,0.317599766,0,53.78278817,,,,,
688.4006348,0.208866836,0,52.55634071,,,,,
688.4893188,0.067147896,0,51.7181841,,,,,
688.581604,0,100,51.7181841,,,,,
688.6746826,0,100,51.90325552,,,,,
688.767334,0,100,51.90474554,,,,,
688.8594971,0,100,52.09340468,,,,,
688.9489136,0,100,52.66781065,,,,,
689.0330811,0,100,53.61122306,,,,,
689.111084,0,100,55.00108172,,,,,
689.1842651,0,100,56.97764759,,,,,
689.2562256,0,100,59.37748546,,,,,
689.3311768,0.296445039,0,59.42700629,,,,,
689.4108276,0.623586758,0,56.74783783,,,,,
689.4956055,0.568937734,0,54.1306734,,,,,
689.5854492,0.488702266,0,51.68813652,,,,,
689.6798096,0.37355207,0,49.57162553,,,,,
689.7756958,0.14074623,0,48.02335102,,,,,
689.8710938,0,100,48.02335102,,,,,
689.9658813,0,100,48.27631789,,,,,
690.0579834,0,100,48.27631789,,,,,
690.1448364,0,100,49.50786712,,,,,
690.2253418,0,100,52.35876549,,,,,
690.2998047,0,100,55.42302504,,,,,
690.3692017,0,100,58.1751976,,,,,
690.4346313,0,100,60.68301038,,,,,
690.4989624,0,100,62.99293209,,,,,
690.5646973,0,100,65.13848472,,,,,
690.6323242,0,100,67.1425473,,,,,
690.7012939,0,100,69.01246005,,,,,
690.770813,0,100,70.77116378,,,,,
690.84021,0,100,72.43121723,,,,,
690.9094849,0,100,74.00835144,,,,,
690.9785767,0,100,75.51282487,,,,,
691.0472412,0,100,76.95181985,,,,,
691.1148682,0,100,78.33013601,,,,,
691.1810913,0,100,79.65173529,,,,,
691.2453003,0,100,80.9207307,,,,,
691.3070679,0,100,82.14034948,,,,,
691.3676147,0,100,83.31452609,,,,,
691.4295044,0,100,84.44958454,,,,,
691.4943848,0,100,85.54564842,,,,,
691.5623169,0,100,86.60542312,,,,,
691.6333008,0,100,87.63276757,,,,,
691.7069702,0,100,88.63398518,,,,,
691.7818604,0,100,89.61328509,,,,,
691.8565063,0,100,90.57169726,,,,,
691.9309692,0,100,91.51018299,,,,,
692.0045166,0,100,92.42962119,,,,,
692.0750732,0,100,93.33030024,,,,,
692.1417847,0.138222725,0,93.99046131,,,,,
692.2050781,0.702339844,0,92.18610255,,,,,
692.265625,0.747195156,0,90.05247694,,,,,
692.3237305,0.715331172,0,87.95617735,,,,,
692.3798218,0.680432109,0,85.90821069,,,,,
692.4342041,0.642859336,0,83.91919251,,,,,
692.4869995,0.603197266,0,81.99999925,,,,,
692.5384521,0.561819063,0,80.1596397,,,,,
692.5886841,0.518718594,0,78.40834487,,,,,
692.6377563,0.474373008,0,76.75638009,,,,,
692.6858521,0.429274727,0,75.21222544,,,,,
692.7330322,0.383850664,0,73.78391467,,,,,
692.7792969,0.339077266,0,72.4776001,,,,,
692.8248291,0.301275371,0,71.29503955,,,,,
692.8696289,0.304929668,0,70.20066482,,,,,
692.9136963,0.382203906,0,68.96577506,,,,,
692.9571533,0.49998082,0,67.32347138,,,,,
693,0.598615195,0,65.23105133,,,,,
693.0422974,0.649838203,0,62.7995248,,,,,
693.0841064,0.654931602,0,60.18817283,,,,,
693.1253662,0.627677773,0,57.53061308,,,,,
693.1661377,0.579603477,0,54.92327798,,,,,
693.2064819,0.514341406,0,52.44545785,,,,,
693.2463989,0.429004922,0,50.19537038,,,,,
693.2858887,0.323618711,0,48.30942791,,,,,
693.3249512,0.159607354,0,46.91490006,,,,,
693.3636475,0,100,46.54541641,,,,,
693.4020386,0,100,46.91295342,,,,,
693.4406738,0,100,46.9145945,,,,,
693.4801025,0,100,47.14996266,,,,,
693.5205078,0,100,48.28527174,,,,,
693.5618896,0,100,50.23017298,,,,,
693.604187,0,100,52.40736278,,,,,
693.647522,0,100,54.70052692,,,,,
693.6918945,0,100,57.04580397,,,,,
693.7372437,0,100,59.41804557,,,,,
693.7835693,0,100,61.75983447,,,,,
693.8308716,0,100,63.97804788,,,,,
693.8791504,0,100,66.04681987,,,,,
693.9282837,0,100,67.98070047,,,,,
693.9783325,0,100,69.79077211,,,,,
694.0291138,0.478102578,0,68.72871775,,,,,
694.0808105,0.66964625,0,66.23977397,,,,,
694.1335449,0.632952109,0,63.7866456,,,,,
694.1878052,0.593377305,0,61.39590578,,,,,
694.2439575,0.555201992,0,59.07264256,,,,,
694.3024292,0.51888668,0,56.81480631,,,,,
694.3635254,0.483067656,0,54.62406557,,,,,
694.4274292,0.44449918,0,52.50957675,,,,,
694.4943848,0.39933332,0,50.50333065,,,,,
694.5644531,0.343762578,0,48.6554901,,,,,
694.6374512,0.270823184,0,47.04546903,,,,,
694.7129517,0.176968008,0,45.80645254,,,,,
694.789917,0.033263342,0,45.06748523,,,,,
694.8668213,0,100,45.25561908,,,,,
694.9434814,0,100,45.25561908,,,,,
695.0198975,0,100,45.6347089,,,,,
695.0952148,0,100,47.02490745,,,,,
695.1682129,0,100,49.32169364,,,,,
695.2382813,0,100,52.06747696,,,,,
695.3054199,0,100,54.97717617,,,,,
695.369751,0,100,57.7460857,,,,,
695.4314575,0,100,60.2681189,,,,,
695.4908447,0,100,62.59034528,,,,,
695.5480347,0,100,64.74668511,,,,,
695.6033325,0,100,66.76004486,,,,,
695.6569824,0,100,68.64312059,,,,,
695.7091675,0.093299268,0,69.55042577,,,,,
695.7610474,0.600492813,0,67.67232822,,,,,
695.8143311,0.680582813,0,65.14384742,,,,,
695.8696289,0.666130781,0,62.5783084,,,,,
695.927063,0.650316445,0,59.97182473,,,,,
695.9867554,0.629226484,0,57.32807685,,,,,
696.0487671,0.597017109,0,54.67523092,,,,,
696.1132813,0.544388594,0,52.07308685,,,,,
696.1804199,0.45942207,0,49.65175357,,,,,
696.2502441,0.340196133,0,47.61931882,,,,,
696.3227539,0.087930127,0,46.17593619,,,,,
696.3978882,0,100,46.54541641,,,,,
696.4752808,0,100,46.54706779,,,,,
696.5544434,0,100,46.84730673,,,,,
696.6340332,0,100,48.21238781,,,,,
696.713501,0,100,50.74975035,,,,,
696.7926025,0,100,53.30704621,,,,,
696.8701782,0.461381484,0,51.58577492,,,,,
696.9448242,0.493167266,0,48.92789932,,,,,
697.0157471,0.337052461,0,46.76459004,,,,,
697.0828857,0.075226938,0,45.43696888,,,,,
697.1466675,0,100,45.80475652,,,,,
697.2075806,0,100,45.80475652,,,,,
697.2661133,0,100,46.54110428,,,,,
697.3225708,0.327760625,0,45.92444561,,,,,
697.3772583,0.481268555,0,42.96400333,,,,,
697.4303589,0.162525117,0,40.63368484,,,,,
697.4824219,0,100,41.00316849,,,,,
697.53479,0,100,41.0050293,,,,,
697.5889282,0,100,41.26046809,,,,,
697.6452637,0,100,43.27639589,,,,,
697.7039185,0,100,47.05539792,,,,,
697.7651978,0,100,50.32844217,,,,,
697.8294067,0,100,50.24025293,,,,,
697.8967285,0,100,50.24025293,,,,,
697.9674683,0,100,50.39922497,,,,,
698.0413818,0,100,50.39922497,,,,,
698.118042,0,100,51.49345551,,,,,
698.1955566,0,100,53.55048588,,,,,
698.2728271,0.468867148,0,51.85910768,,,,,
698.3497925,0.535650859,0,49.12060279,,,,,
698.425415,0.43606707,0,46.64950835,,,,,
698.4981079,0.315906289,0,44.64292579,,,,,
698.5671997,0.1516571,0,43.22006697,,,,,
698.6357422,0,100,42.85058332,,,,,
698.7072754,0,100,43.22480482,,,,,
698.7824097,0,100,43.22657637,,,,,
698.8604126,0,100,43.39885902,,,,,
698.939209,0,100,44.29478649,,,,,
699.0177002,0,100,45.6474908,,,,,
699.09552,0,100,47.20504189,,,,,
699.1732788,0,100,49.33994809,,,,,
699.2542114,0,100,52.19365827,,,,,
699.34021,0.270273164,0,52.26056152,,,,,
699.4282837,0.548783086,0,49.50272415,,,,,
699.5159302,0.461250938,0,46.96384411,,,,,
699.6033325,0.34793875,0,44.80363504,,,,,
699.6884155,0.09751416,0,43.22006697,,,,,
699.7680054,0,100,43.58955062,,,,,
699.8418579,0,100,43.58955062,,,,,
699.9133301,0,100,43.85636712,,,,,
699.9848633,0,100,45.33727834,,,,,
700.0563354,0,100,48.22920717,,,,,
700.1276855,0,100,51.58807862,,,,,
700.1982422,0,100,54.75189826,,,,,
700.2666626,0,100,57.57936144,,,,,
700.3348999,0,100,60.14661707,,,,,
700.4061279,0,100,62.50488545,,,,,
700.4812012,0,100,64.69074415,,,,,
700.5599365,0,100,66.72791674,,,,,
700.6417847,0,100,68.62489017,,,,,
700.7252808,0,100,70.40807279,,,,,
700.8088379,0,100,72.09247467,,,,,
700.8920288,0,100,73.68988551,,,,,
700.9750366,0,100,75.21248637,,,,,
701.0570068,0,100,76.66780976,,,,,
701.1369629,0,100,78.0603738,,,,,
701.2144165,0,100,79.39449749,,,,,
701.2888794,0,100,80.67376511,,,,,
701.3596802,0,100,81.90282526,,,,,
701.4285278,0,100,83.08570166,,,,,
701.4991455,0,100,84.22678885,,,,,
701.5737305,0,100,85.33285715,,,,,
701.6520386,0,100,86.40193588,,,,,
701.7337646,0,100,87.4366343,,,,,
701.8165894,0,100,88.44344807,,,,,
701.8990479,0.057614204,0,89.41191959,,,,,
701.9812622,0.67303875,0,87.70312121,,,,,
702.0618896,0.763570938,0,85.46556502,,,,,
702.1387329,0.754813984,0,83.20280209,,,,,
702.2107544,0.745971172,0,80.91321194,,,,,
702.2783813,0.736957031,0,78.59408233,,,,,
702.3424072,0.727970156,0,76.24375157,,,,,
702.4034424,0.719033125,0,73.8576054,,,,,
702.4620972,0.710099531,0,71.43303459,,,,,
702.5186157,0.701290625,0,68.96454596,,,,,
702.5733032,0.690902734,0,66.44745661,,,,,
702.6264648,0.677970078,0,63.8866623,,,,,
702.6781616,0.664037891,0,61.28401698,,,,,
702.7286377,0.65030918,0,58.63340951,,,,,
