,,,,Lap #,Time,Velocity
PIT,770.260746,0,,,,
PIT,770.3337593,0,,,,
PIT,770.40205,0,,,,
PIT,770.4666595,0,,,,
PIT,770.5282745,0,,,,
PIT,770.5873871,0,,,,
PIT,770.6443634,0,,,,
PIT,770.6994896,0,,,,
PIT,770.7530594,0,,,,
PIT,770.8063507,0,,,,
PIT,770.8609848,0,,,,
PIT,770.9174232,0,,,,
PIT,770.9753265,0,,,,
PIT,771.0343704,0,,,,
PIT,771.0947304,0,,,,
PIT,771.1570892,0,,,,
PIT,771.2222023,0,,,,
PIT,771.2907143,0,,,,
PIT,771.3631248,0,,,,
PIT,771.4397621,0,,,,
PIT,771.5206337,0,,,,
PIT,771.6051598,0,,,,
PIT,771.6908073,0,,,,
PIT,771.7759857,0,,,,
PIT,771.8613472,0,,,,
PIT,771.9504128,0,,,,
PIT,772.0469818,0,,,,
PIT,772.1500893,0,,,,
PIT,772.254982,0,,,,
PIT,772.3589859,0,,,,
PIT,772.4631042,0,,,,
PIT,772.5727615,0,,,,
PIT,772.6928177,0,,,,
PIT,772.8129807,0,,,,
PIT,772.9288483,0,,,,
PIT,773.0436821,0,,,,
PIT,773.1522141,0,,,,
PIT,773.2502174,0,,,,
PIT,773.3442955,0,,,,
PIT,773.442337,0,,,,
PIT,773.545639,0,,,,
PIT,773.6502914,0,,,,
PIT,773.7538261,0,,,,
PIT,773.8572617,0,,,,
PIT,773.9582672,0,,,,
PIT,774.0526733,0,,,,
PIT,774.13871,0,,,,
PIT,774.2188148,0,,,,
PIT,774.2994576,0,,,,
PIT,774.3850861,0,,,,
PIT,774.4754639,0,,,,
PIT,774.5699387,0,,,,
PIT,774.667263,0,,,,
PIT,774.7655716,0,,,,
PIT,774.8633842,0,,,,
PIT,774.9607048,0,,,,
PIT,775.0576744,0,,,,
PIT,775.1523323,0,,,,
PIT,775.2426834,0,,,,
PIT,775.3330917,0,,,,
PIT,775.4297447,0,,,,
PIT,775.5341911,0,,,,
PIT,775.6462212,0,,,,
PIT,775.7656479,0,,,,
PIT,775.889637,0,,,,
PIT,776.0128059,0,,,,
PIT,776.134388,0,,,,
PIT,776.2546921,0,,,,
PIT,776.3685837,0,,,,
PIT,776.4732132,0,,,,
PIT,776.5756187,0,,,,
PIT,776.6841621,0,,,,
PIT,776.801342,0,,,,
PIT,776.9253311,0,,,,
PIT,777.0513115,0,,,,
PIT,777.1768684,0,,,,
PIT,777.3008919,0,,,,
PIT,777.4178276,0,,,,
PIT,777.5241508,0,,,,
PIT,777.6265373,0,,,,
PIT,777.7339706,0,,,,
PIT,777.8499298,0,,,,
PIT,777.9757195,0,,,,
PIT,778.1118546,0,,,,
PIT,778.2529221,0,,,,
PIT,778.3915939,0,,,,
PIT,778.527935,0,,,,
PIT,778.6610756,0,,,,
PIT,778.7833405,0,,,,
PIT,778.8909035,0,,,,
PIT,778.9781952,0,,,,
PIT,779.0562552,0,,,,
PIT,779.1281325,0,,,,
PIT,779.1954264,0,,,,
PIT,779.2619903,0,,,,
PIT,779.3314187,0,,,,
PIT,779.4042246,0,,,,
PIT,779.480634,0,,,,
PIT,779.5609071,0,,,,
PIT,779.6453284,0,,,,
PIT,779.7341353,0,,,,
PIT,779.8273447,0,,,,
PIT,779.924186,0,,,,
PIT,780.0222392,0,,,,
1,780.1095309,38.463001,,,,
1,780.187591,43.90674283,,,,
1,780.2594682,48.20427166,,,,
1,780.3267621,51.8301141,,,,
1,780.3933261,55.0174788,,,,
1,780.4627545,53.00183939,,,,
1,780.5355603,50.56088179,,,,
1,780.6119697,48.19760777,,,,
1,780.6922428,45.90326948,,,,
1,780.7766641,43.66840836,,,,
1,780.8654711,41.50191649,,,,
1,780.9586804,39.46242304,,,,
1,781.0555217,37.67781906,,,,
1,781.1535749,36.5693681,,,,
1,781.2513709,36.76014553,,,,
1,781.3487498,36.76221577,,,,
1,781.4432021,37.07510958,,,,
1,781.5310632,39.04991421,,,,
1,781.6112565,42.78609019,,,,
1,781.6877863,46.8747382,,,,
1,781.7666062,47.07799197,,,,
1,781.8505433,44.14515626,,,,
1,781.9392653,41.51659353,,,,
1,782.0315158,39.52523388,,,,
1,782.1246345,38.41678293,,,,
1,782.2172925,38.79858499,,,,
1,782.3094108,38.80055223,,,,
1,782.3988326,39.25343578,,,,
1,782.4829819,41.15426471,,,,
1,782.5610144,44.29137044,,,,
1,782.634171,47.85207086,,,,
1,782.7061729,50.43307657,,,,
1,782.7810981,49.42787641,,,,
1,782.8607581,46.53721443,,,,
1,782.9455156,43.72392704,,,,
1,783.0353775,41.10835563,,,,
1,783.1297197,38.90554711,,,,
1,783.2256067,37.3083354,,,,
1,783.3210237,37.67781906,,,,
1,783.4158409,37.67781906,,,,
1,783.5079427,38.15420989,,,,
1,783.5947945,39.91381313,,,,
1,783.6752846,42.87311214,,,,
1,783.7497237,46.45698684,,,,
1,783.8191221,50.1345817,,,,
1,783.8845882,53.47301173,,,,
1,783.9488659,56.3575969,,,,
1,784.014658,55.50374702,,,,
1,784.082274,53.78278817,,,,
1,784.1512284,52.55634071,,,,
1,784.2207413,51.7181841,,,,
1,784.2901306,51.7181841,,,,
1,784.359395,51.90325552,,,,
1,784.4285326,51.90474554,,,,
1,784.4971666,52.09340468,,,,
1,784.5648208,52.66781065,,,,
1,784.631021,53.61122306,,,,
1,784.6952314,55.00108172,,,,
1,784.7570267,56.97764759,,,,
1,784.8175478,59.37748546,,,,
1,784.8794389,59.42700629,,,,
1,784.9442863,56.74783783,,,,
1,785.0122347,54.1306734,,,,
1,785.0832419,51.68813652,,,,
1,785.1569161,49.57162553,,,,
1,785.2317772,48.02335102,,,,
1,785.3064423,48.02335102,,,,
1,785.3809114,48.27631789,,,,
1,785.4544425,48.27631789,,,,
1,785.5250268,49.50786712,,,,
1,785.5917377,52.35876549,,,,
1,785.6550326,55.42302504,,,,
1,785.7155266,58.1751976,,,,
1,785.773664,60.68301038,,,,
1,785.8297796,62.99293209,,,,
1,785.8841352,65.13848472,,,,
1,785.936944,67.1425473,,,,
1,785.9883819,69.01246005,,,,
1,786.0385919,70.77116378,,,,
1,786.0876918,72.43121723,,,,
1,786.1357803,74.00835144,,,,
1,786.18294,75.51282487,,,,
1,786.2292438,76.95181985,,,,
1,786.2747569,78.33013601,,,,
1,786.3195353,79.65173529,,,,
1,786.3636303,80.9207307,,,,
1,786.4070873,82.14034948,,,,
1,786.4499464,83.31452609,,,,
1,786.4922428,84.44958454,,,,
1,786.5340095,85.54564842,,,,
1,786.5752759,86.60542312,,,,
1,786.6160679,87.63276757,,,,
1,786.6564059,88.63398518,,,,
1,786.6963105,89.61328509,,,,
1,786.7357993,90.57169726,,,,
1,786.774889,91.51018299,,,,
1,786.8135962,92.42962119,,,,
1,786.8519807,93.33030024,,,,
1,786.8906007,93.99046131,,,,
1,786.9300556,92.18610255,,,,
1,786.970448,90.05247694,,,,
1,787.0118032,87.95617735,,,,
1,787.0541415,85.90821069,,,,
1,787.097477,83.91919251,,,,
1,787.1418171,81.99999925,,,,
1,787.1871619,80.1596397,,,,
1,787.233501,78.40834487,,,,
1,787.2808146,76.75638009,,,,
1,787.329072,75.21222544,,,,
1,787.378232,73.78391467,,,,
1,787.4282427,72.4776001,,,,
1,787.4790583,71.29503955,,,,
1,787.5307245,70.20066482,,,,
1,787.5834813,68.96577506,,,,
1,787.6377249,67.32347138,,,,
1,787.6938848,65.23105133,,,,
1,787.7523475,62.7995248,,,,
1,787.813427,60.18817283,,,,
1,787.8773661,57.53061308,,,,
1,787.9443331,54.92327798,,,,
1,788.0143852,52.44545785,,,,
1,788.087378,50.19537038,,,,
1,788.1628861,48.30942791,,,,
1,788.239819,46.91490006,,,,
1,788.3167539,46.54541641,,,,
1,788.3933864,46.91295342,,,,
1,788.4698253,46.9145945,,,,
1,788.5451665,47.14996266,,,,
1,788.6181521,48.28527174,,,,
1,788.6882062,50.23017298,,,,
1,788.7553363,52.40736278,,,,
1,788.8196797,54.70052692,,,,
1,788.8814178,57.04580397,,,,
1,788.9407535,59.41804557,,,,
1,788.9979377,61.75983447,,,,
1,789.0532365,63.97804788,,,,
1,789.1068835,66.04681987,,,,
1,789.1590724,67.98070047,,,,
1,789.2109799,69.79077211,,,,
1,789.2642531,68.72871775,,,,
1,789.319551,66.23977397,,,,
1,789.3769889,63.7866456,,,,
1,789.4366736,61.39590578,,,,
1,789.4987187,59.07264256,,,,
1,789.5632396,56.81480631,,,,
1,789.6303544,54.62406557,,,,
1,789.7001529,52.50957675,,,,
1,789.7726655,50.50333065,,,,
1,789.8477969,48.6554901,,,,
1,789.9252343,47.04546903,,,,
1,790.0043569,45.80645254,,,,
1,790.083962,45.06748523,,,,
1,790.1634021,45.25561908,,,,
1,790.2425103,45.25561908,,,,
1,790.3201079,45.6347089,,,,
1,790.3947368,47.02490745,,,,
1,790.4656539,49.32169364,,,,
1,790.532824,52.06747696,,,,
1,790.5966096,54.97717617,,,,
1,790.657536,57.7460857,,,,
1,790.7160602,60.2681189,,,,
1,790.7725263,62.59034528,,,,
1,790.8272023,64.74668511,,,,
1,790.8803039,66.76004486,,,,
1,790.9323335,68.64312059,,,,
1,790.9847322,69.55042577,,,,
1,791.0388684,67.67232822,,,,
1,791.0951638,65.14384742,,,,
1,791.1538348,62.5783084,,,,
1,791.2151332,59.97182473,,,,
1,791.2793288,57.32807685,,,,
1,791.3466859,54.67523092,,,,
1,791.4173684,52.07308685,,,,
1,791.4912877,49.65175357,,,,
1,791.567946,47.61931882,,,,
1,791.6454921,46.17593619,,,,
1,791.7227292,46.54541641,,,,
1,791.7997165,46.54706779,,,,
1,791.8753552,46.84730673,,,,
1,791.9480109,48.21238781,,,,
1,792.0171103,50.74975035,,,,
1,792.0856586,53.30704621,,,,
1,792.1571927,51.58577492,,,,
1,792.2323308,48.92789932,,,,
1,792.3103147,46.76459004,,,,
1,792.3891187,45.43696888,,,,
1,792.4676061,45.80475652,,,,
1,792.5454669,45.80475652,,,,
1,792.6232286,46.54110428,,,,
1,792.7041183,45.92444561,,,,
1,792.7901273,42.96400333,,,,
1,792.8782029,40.63368484,,,,
1,792.9658799,41.00316849,,,,
1,793.0532823,41.0050293,,,,
1,793.1383357,41.26046809,,,,
1,793.2179332,43.27639589,,,,
1,793.2917666,47.05539792,,,,
1,793.3632627,50.32844217,,,,
1,793.4348207,50.24025293,,,,
1,793.5062652,50.24025293,,,,
1,793.5775981,50.39922497,,,,
1,793.6481643,50.39922497,,,,
1,793.7166133,51.49345551,,,,
1,793.7848258,53.55048588,,,,
1,793.85603,51.85910768,,,,
1,793.931107,49.12060279,,,,
1,794.0098672,46.64950835,,,,
1,794.091702,44.64292579,,,,
1,794.17524,43.22006697,,,,
1,794.2587733,42.85058332,,,,
1,794.3419442,43.22480482,,,,
1,794.4249473,43.22657637,,,,
1,794.5069394,43.39885902,,,,
1,794.5868821,44.29478649,,,,
1,794.6643186,45.6474908,,,,
1,794.7387939,47.20504189,,,,
1,794.8096089,49.33994809,,,,
1,794.8784451,52.19365827,,,,
1,794.949101,52.26056152,,,,
1,795.0236363,49.50272415,,,,
1,795.1019893,46.96384411,,,,
1,795.1836734,44.80363504,,,,
1,795.2665009,43.22006697,,,,
1,795.3489776,43.58955062,,,,
1,795.4312015,43.58955062,,,,
1,795.5118146,43.85636712,,,,
1,795.5886607,45.33727834,,,,
1,795.6606946,48.22920717,,,,
1,795.7283092,51.58807862,,,,
1,795.7923179,54.75189826,,,,
1,795.853394,57.57936144,,,,
1,795.9120164,60.14661707,,,,
1,795.9685454,62.50488545,,,,
1,796.0232577,64.69074415,,,,
1,796.0763793,66.72791674,,,,
1,796.1280952,68.62489017,,,,
1,796.1785522,70.40807279,,,,
1,796.2278743,72.09247467,,,,
1,796.2761626,73.68988551,,,,
1,796.323503,75.21248637,,,,
1,796.3699737,76.66780976,,,,
1,796.4156375,78.0603738,,,,
1,796.4605575,79.39449749,,,,
1,796.5047832,80.67376511,,,,
1,796.5483642,81.90282526,,,,
1,796.5913386,83.08570166,,,,
1,796.6337428,84.22678885,,,,
1,796.675611,85.33285715,,,,
1,796.7169738,86.40193588,,,,
1,796.757854,87.4366343,,,,
1,796.7982821,88.44344807,,,,
1,796.8388782,89.41191959,,,,
1,796.8803992,87.70312121,,,,
1,796.9230285,85.46556502,,,,
1,796.9668403,83.20280209,,,,
1,797.0119166,80.91321194,,,,
1,797.0583549,78.59408233,,,,
1,797.106256,76.24375157,,,,
1,797.1557441,73.8576054,,,,
1,797.2069583,71.43303459,,,,
1,797.260057,68.96454596,,,,
1,797.3152232,66.44745661,,,,
1,797.3726668,63.8866623,,,,
1,797.4326262,61.28401698,,,,
1,797.4953895,58.63340951,,,,
1,797.5613036,55.92624653,,,,
1,797.6307673,53.15891972,,,,
1,797.7042136,50.35127999,,,,
1,797.7820811,47.54713527,,,,
1,797.8648238,44.79118617,,,,
1,797.9529052,42.10624645,,,,
1,798.046701,39.52623638,,,,
1,798.1462588,37.13045659,,,,
1,798.2503524,35.09143349,,,,
1,798.3555503,33.98298597,,,,
1,798.4601607,34.36637418,,,,
1,798.5640502,34.36637418,,,,
1,798.6637321,34.84313924,,,,
1,798.7577338,37.28853943,,,,
1,798.8512454,39.20136062,,,,
1,798.9495387,37.68944052,,,,
1,799.0530791,35.46091714,,,,
1,799.158298,33.98298597,,,,
1,799.2629485,34.35246619,,,,
1,799.3666797,34.35467718,,,,
1,799.4670825,34.96052463,,,,
1,799.5618148,36.65357137,,,,
1,799.6496577,39.24635647,,,,
1,799.7303309,42.60580469,,,,
1,799.8045669,46.52103021,,,,
1,799.8740897,50.33572404,,,,
1,799.9429889,53.08750521,,,,
1,800.0151572,51.26862392,,,,
1,800.091886,48.3622412,,,,
1,800.1739764,45.34820972,,,,
1,800.2623801,42.2406263,,,,
1,800.3581252,39.09280205,,,,
1,800.4621787,36.00401897,,,,
1,800.575458,33.0974749,,,,
1,800.6992602,30.37589237,,,,
1,800.8353934,27.70176731,,,,
1,800.9806743,25.11538346,,,,
1,801.1259551,24.37641788,,,,
1,801.2690902,25.11538346,,,,
1,801.4097762,25.11838582,,,,
1,801.541635,25.98913574,,,,
1,801.6595531,28.5404801,,,,
1,801.7629828,32.43587531,,,,
1,801.8567367,37.08231592,,,,
1,801.9511809,39.60898397,,,,
1,802.0535502,36.52327362,,,,
1,802.1633544,33.71501934,,,,
1,802.2733302,31.76608405,,,,
1,802.3802848,33.61350231,,,,
1,802.4863086,33.61350231,,,,
1,802.5949168,34.20404101,,,,
1,802.7143397,31.9986404,,,,
1,802.8491759,28.2093799,,,,
1,802.9923205,25.11538346,,,,
1,803.133163,25.11538346,,,,
1,803.2717738,25.93541779,,,,
1,803.4048533,25.93832745,,,,
1,803.5228019,28.09086841,,,,
1,803.6239409,32.86903842,,,,
1,803.7121387,38.22336191,,,,
1,803.7911944,43.30075462,,,,
1,803.8638644,47.65049594,,,,
1,803.93185,51.29238527,,,,
1,803.996181,54.46707107,,,,
1,804.0575385,57.30377992,,,,
1,804.1164145,59.8790178,,,,
1,804.1731734,62.24427622,,,,
1,804.2280955,64.43632159,,,,
1,804.281404,66.48226264,,,,
1,804.3332877,68.39549582,,,,
1,804.3839011,70.18717224,,,,
1,804.4333682,71.87500048,,,,
1,804.4817958,73.47571408,,,,
1,804.5298514,75.00137738,,,,
1,804.5785308,74.61969891,,,,
1,804.628139,73.0826373,,,,
1,804.6785064,71.86086246,,,,
1,804.7295299,70.89267934,,,,
1,804.7812037,70.02593427,,,,
1,804.8335853,69.11712534,,,,
1,804.8867221,68.15026057,,,,
1,804.9406333,67.16543318,,,,
1,804.9952941,66.20680128,,,,
1,805.050611,65.33323097,,,,
1,805.1063781,64.65010163,,,,
1,805.1622748,64.28061798,,,,
1,805.2181411,64.35172006,,,,
1,805.2742114,64.35294229,,,,
1,805.3313842,63.88233644,,,,
1,805.3906074,61.88269586,,,,
1,805.4523387,59.52624709,,,,
1,805.517015,56.94627479,,,,
1,805.5850844,54.2255231,,,,
1,805.6570392,51.40708931,,,,
1,805.7334437,48.51762896,,,,
1,805.8148799,45.58999801,,,,
1,805.9018149,42.7025152,,,,
1,805.9942718,40.00507855,,,,
1,806.0914855,37.76268494,,,,
1,806.1893001,36.19988445,,,,
1,806.2856631,37.3083354,,,,
1,806.3815627,37.3083354,,,,
1,806.4746909,37.668079,,,,
1,806.5619006,39.5382664,,,,
1,806.6420054,42.91025963,,,,
1,806.7160373,46.84783201,,,,
1,806.7885165,50.27550528,,,,
1,806.8638606,48.92937561,,,,
1,806.9428096,46.50263499,,,,
1,807.024713,44.56923848,,,,
1,807.1082511,43.22006697,,,,
1,807.1918273,42.85058332,,,,
1,807.2750812,43.18123377,,,,
1,807.3577323,43.18300874,,,,
1,807.4380908,43.81258321,,,,
1,807.5144114,45.66277208,,,,
1,807.5860286,48.54788253,,,,
1,807.6541247,51.84971438,,,,
1,807.7211318,53.73923084,,,,
1,807.7880988,53.56560237,,,,
1,807.854919,53.80327078,,,,
1,807.9211097,53.80327078,,,,
1,807.9853072,54.82434274,,,,
1,808.0468116,57.17630428,,,,
1,808.105844,59.72837476,,,,
1,808.1627593,62.07573922,,,,
1,808.2178397,64.25355043,,,,
1,808.2713103,66.28592338,,,,
1,808.3233562,68.18602104,,,,
1,808.3741279,69.96682788,,,,
1,808.4237552,71.6465949,,,,
1,808.4723353,73.24150635,,,,
1,808.5199599,74.7622052,,,,
1,808.5667033,76.21610037,,,,
1,808.6126323,77.6081769,,,,
1,808.6578059,78.94252718,,,,
1,808.7022777,80.22395773,,,,
1,808.7460933,81.45678069,,,,
1,808.7892947,82.64412715,,,,
1,808.8319201,83.7887849,,,,
1,808.8740039,84.89386443,,,,
1,808.9155746,85.96212605,,,,
1,808.9566607,86.99740812,,,,
1,808.9972835,88.0060827,,,,
1,809.0374637,88.99250998,,,,
1,809.0772185,89.9577474,,,,
1,809.1165671,90.90277686,,,,
1,809.1555247,91.82849099,,,,
1,809.1941085,92.73523999,,,,
1,809.2323318,93.6217055,,,,
1,809.2702117,94.48720087,,,,
1,809.3078685,95.33270114,,,,
1,809.3457961,95.60146084,,,,
1,809.3845019,93.97418095,,,,
1,809.4241424,91.78907757,,,,
1,809.4647632,89.5991608,,,,
1,809.506412,87.41120098,,,,
1,809.5491385,85.2280202,,,,
1,809.592998,83.05269464,,,,
1,809.6380458,80.88647399,,,,
1,809.6843486,78.72792316,,,,
1,809.7320018,76.55788477,,,,
1,809.7811427,74.32658391,,,,
1,809.8319392,71.99352914,,,,
1,809.8845725,69.55561681,,,,
1,809.9392161,67.05030342,,,,
1,809.996017,64.53354365,,,,
1,810.0551085,62.05180964,,,,
1,810.1166224,59.62688177,,,,
1,810.1807513,57.26036336,,,,
1,810.2478786,54.8624893,,,,
1,810.3186202,52.2495752,,,,
1,810.3936095,49.39021394,,,,
1,810.4730506,46.49367428,,,,
1,810.5561786,44.01482075,,,,
1,810.6403651,42.48109967,,,,
1,810.724113,42.92765922,,,,
1,810.8091998,42.92765922,,,,
1,810.8991656,41.57594712,,,,
1,810.996099,38.34589027,,,,
1,811.0980124,35.83040079,,,,
1,811.2007709,34.72194984,,,,
1,811.3027587,35.24913867,,,,
1,811.4040866,35.25129817,,,,
1,811.5066257,35.70826382,,,,
1,811.6146693,34.41363252,,,,
1,811.7252135,32.13556771,,,,
1,811.8344607,32.90774803,,,,
1,811.9418273,32.90774803,,,,
1,812.0430064,34.06155532,,,,
1,812.1388507,37.00202309,,,,
1,812.2328792,38.01710406,,,,
1,812.3263736,38.4512525,,,,
1,812.4180827,38.45324377,,,,
1,812.5042567,39.95046624,,,,
1,812.5833735,43.48528015,,,,
1,812.6565204,47.39722694,,,,
1,812.7250743,50.89994021,,,,
1,812.7899966,53.98711654,,,,
1,812.8519511,56.76237753,,,,
1,812.9114146,59.29224535,,,,
1,812.9687495,61.62297927,,,,
1,813.0242305,63.78818368,,,,
1,813.0780902,65.8078537,,,,
1,813.1309428,67.69498063,,,,
1,813.1837878,68.34137447,,,,
1,813.2378917,67.72174605,,,,
1,813.2941546,65.17968342,,,,
1,813.3527865,62.60891216,,,,
1,813.414001,60.02690053,,,,
1,813.4780574,57.43253271,,,,
1,813.5452647,54.81784021,,,,
1,813.6160083,52.16689629,,,,
1,813.6907725,49.46839876,,,,
1,813.7701831,46.70129855,,,,
1,813.8550715,43.8442959,,,,
1,813.9465632,40.85998928,,,,
1,814.0460696,37.72805057,,,,
1,814.1547809,34.5290438,,,,
1,814.2723422,31.61145504,,,,
1,814.3930278,29.54918557,,,,
1,814.5127368,30.03000871,,,,
1,814.6315722,30.03253213,,,,
1,814.7436213,30.47425769,,,,
1,814.8455195,33.69466032,,,,
1,814.9414973,36.86850841,,,,
1,815.036449,38.04730271,,,,
1,815.1316295,37.67781906,,,,
1,815.2265735,37.86481308,,,,
1,815.3210254,37.86481308,,,,
1,815.4136157,38.25967513,,,,
1,815.503181,39.39735999,,,,
1,815.589767,40.88189669,,,,
1,815.6744876,42.15910095,,,,
1,815.7585216,42.7108442,,,,
1,815.8420596,42.85058332,,,,
1,815.9252429,43.22006697,,,,
1,816.0082202,43.22006697,,,,
1,816.0899043,43.43340756,,,,
1,816.1685176,44.58716678,,,,
1,816.2436519,46.87643421,,,,
1,816.3191142,48.82328553,,,,
1,816.3990283,46.4591944,,,,
1,816.4842486,43.51556806,,,,
1,816.5745311,40.85570119,,,,
1,816.6685634,38.78626658,,,,
1,816.7637401,37.67781906,,,,
1,816.8586726,37.86841796,,,,
1,816.9530635,37.87042983,,,,
1,817.0445552,38.30576274,,,,
1,817.1302333,40.28220158,,,,
1,817.2091937,43.63665103,,,,
1,817.282207,47.42477171,,,,
1,817.3504977,51.05625836,,,,
1,817.4151073,54.22650157,,,,
1,817.4767222,57.06122945,,,,
1,817.5358348,59.63580129,,,,
1,817.5928111,62.00117644,,,,
1,817.6479373,64.19378486,,,,
1,817.7015071,66.23979457,,,,
1,817.7547984,67.97559183,,,,
1,817.8094325,66.95486663,,,,
1,817.865871,64.64870088,,,,
1,817.9237742,62.74919373,,,,
1,817.9828181,61.42295272,,,,
1,818.0431781,60.35481469,,,,
1,818.1055369,58.76740141,,,,
1,818.17065,56.5387922,,,,
1,818.239162,53.8883461,,,,
1,818.3115726,51.06014134,,,,
1,818.3882098,48.23561014,,,,
1,818.4690814,45.58457008,,,,
1,818.5536075,43.32385336,,,,
1,818.639255,41.7421358,,,,
1,818.7244334,42.2080553,,,,
1,818.8097949,42.2080553,,,,
1,818.8988605,42.02390399,,,,
1,818.9954295,38.70397905,,,,
1,819.098537,35.75233613,,,,
1,819.2034297,33.98298597,,,,
1,819.3074336,34.56593037,,,,
1,819.411552,34.56813107,,,,
1,819.5212092,34.48918406,,,,
1,819.6412654,31.08023217,,,,
1,819.7614284,28.81021827,,,,
1,819.877296,31.02711675,,,,
1,819.9921298,31.02711675,,,,
1,820.1006618,31.58707571,,,,
1,820.1986651,34.66159375,,,,
1,820.2927432,38.70756677,,,,
1,820.3907847,37.71867443,,,,
1,820.4940867,35.62067882,,,,
1,820.5987391,33.98298597,,,,
1,820.7022738,34.72194984,,,,
1,820.8057094,34.7241368,,,,
1,820.9067149,34.79120142,,,,
1,821.001121,36.39274585,,,,
1,821.0871577,39.77063736,,,,
1,821.1672626,43.80290838,,,,
1,821.2479053,45.95353875,,,,
1,821.3335338,43.20713401,,,,
1,821.4239116,40.76234837,,,,
1,821.5183864,38.79797044,,,,
1,821.6157107,37.3083354,,,,
1,821.7140193,36.5693681,,,,
1,821.811832,36.5693681,,,,
1,821.9091525,36.94069883,,,,
1,822.0061221,36.94069883,,,,
1,822.10078,37.20969199,,,,
1,822.1911311,38.75048894,,,,
1,822.2815394,40.82963271,,,,
1,822.3781924,38.70085138,,,,
1,822.4826388,35.68837515,,,,
1,822.5946689,33.15322703,,,,
1,822.7140956,31.02711675,,,,
1,822.8380847,29.17970192,,,,
1,822.9612536,28.81021827,,,,
1,823.0828357,29.56765976,,,,
1,823.2031398,29.57021751,,,,
1,823.3170314,30.19624888,,,,
1,823.4216609,32.93671071,,,,
1,823.5240664,35.78283346,,,,
1,823.6326098,34.4309291,,,,
1,823.7497897,31.81167041,,,,
1,823.8737788,29.54918557,,,,
1,823.9997592,28.44073462,,,,
1,824.1253161,28.63322523,,,,
1,824.2493396,28.63322523,,,,
1,824.3662753,29.34040431,,,,
1,824.4725986,32.14896415,,,,
1,824.574985,35.47754082,,,,
1,824.6824183,34.74666219,,,,
1,824.7983775,32.18021679,,,,
1,824.9241672,29.82701586,,,,
1,825.0603023,27.33228366,,,,
1,825.2013698,25.48486712,,,,
1,825.3400416,25.48486712,,,,
1,825.4763827,26.36638878,,,,
1,825.6095233,26.36925037,,,,
1,825.7317882,27.63619615,,,,
1,825.8393512,31.17234216,,,,
2,825.9266429,38.463001,,,,
2,826.0047029,43.90674283,,,,
2,826.0765802,48.20427166,,,,
2,826.1438741,51.8301141,,,,
2,826.210438,55.0174788,,,,
2,826.2798664,53.00183939,,,,
2,826.3526723,50.56088179,,,,
2,826.4290817,48.19760777,,,,
2,826.5093548,45.90326948,,,,
2,826.5937761,43.66840836,,,,
2,826.682583,41.50191649,,,,
2,826.7757924,39.46242304,,,,
2,826.8726337,37.67781906,,,,
2,826.9706869,36.5693681,,,,
2,827.0684829,36.76014553,,,,
2,827.1658617,36.76221577,,,,
2,827.2603141,37.07510958,,,,
2,827.3481752,39.04991421,,,,
2,827.4283684,42.78609019,,,,
2,827.5048983,46.8747382,,,,
2,827.5837182,47.07799197,,,,
2,827.6676552,44.14515626,,,,
2,827.7563772,41.51659353,,,,
2,827.8486278,39.52523388,,,,
2,827.9417465,38.41678293,,,,
2,828.0344045,38.79858499,,,,
2,828.1265228,38.80055223,,,,
2,828.2159445,39.25343578,,,,
2,828.3000939,41.15426471,,,,
2,828.3781264,44.29137044,,,,
2,828.451283,47.85207086,,,,
2,828.5232849,50.43307657,,,,
2,828.5982101,49.42787641,,,,
2,828.67787,46.53721443,,,,
2,828.7626276,43.72392704,,,,
2,828.8524895,41.10835563,,,,
2,828.9468317,38.90554711,,,,
2,829.0427186,37.3083354,,,,
2,829.1381357,37.67781906,,,,
2,829.2329528,37.67781906,,,,
2,829.3250546,38.15420989,,,,
2,829.4119065,39.91381313,,,,
2,829.4923966,42.87311214,,,,
2,829.5668356,46.45698684,,,,
2,829.636234,50.1345817,,,,
2,829.7017002,53.47301173,,,,
2,829.7659779,56.3575969,,,,
2,829.8317699,55.50374702,,,,
2,829.8993859,53.78278817,,,,
2,829.9683404,52.55634071,,,,
2,830.0378532,51.7181841,,,,
2,830.1072426,51.7181841,,,,
2,830.176507,51.90325552,,,,
2,830.2456446,51.90474554,,,,
2,830.3142786,52.09340468,,,,
2,830.3819327,52.66781065,,,,
2,830.448133,53.61122306,,,,
2,830.5123434,55.00108172,,,,
2,830.5741386,56.97764759,,,,
2,830.6346598,59.37748546,,,,
2,830.6965508,59.42700629,,,,
2,830.7613983,56.74783783,,,,
2,830.8293467,54.1306734,,,,
2,830.9003539,51.68813652,,,,
2,830.9740281,49.57162553,,,,
2,831.0488892,48.02335102,,,,
2,831.1235542,48.02335102,,,,
2,831.1980233,48.27631789,,,,
2,831.2715545,48.27631789,,,,
2,831.3421388,49.50786712,,,,
2,831.4088497,52.35876549,,,,
2,831.4721446,55.42302504,,,,
2,831.5326385,58.1751976,,,,
2,831.590776,60.68301038,,,,
2,831.6468916,62.99293209,,,,
2,831.7012472,65.13848472,,,,
2,831.754056,67.1425473,,,,
2,831.8054938,69.01246005,,,,
2,831.8557038,70.77116378,,,,
2,831.9048038,72.43121723,,,,
2,831.9528923,74.00835144,,,,
2,832.000052,75.51282487,,,,
2,832.0463557,76.95181985,,,,
