27.63188553,100,,27.63188553,100
27.69889259,100,,27.69889259,100
27.7658596,100,,27.7658596,100
27.83267975,100,,27.83267975,100
27.89887047,100,,27.89887047,100
27.96306801,100,,27.96306801,100
28.02457237,100,,28.02457237,100
28.08360481,100,,28.08360481,100
28.1405201,100,,28.1405201,100
28.19560051,100,,28.19560051,100
28.24907112,100,,28.24907112,100
28.30111694,100,,28.30111694,100
28.35188866,100,,28.35188866,100
28.40151596,100,,28.40151596,100
28.45009613,100,,28.45009613,100
28.49772072,100,,28.49772072,100
28.54446411,100,,28.54446411,100
28.59039307,100,,28.59039307,100
28.63556671,100,,28.63556671,100
28.68003845,100,,28.68003845,100
28.72385406,100,,28.72385406,100
28.76705551,100,,28.76705551,100
28.80968094,100,,28.80968094,100
28.85176468,100,,28.85176468,100
28.89333534,100,,28.89333534,100
28.93442154,100,,28.93442154,100
28.97504425,100,,28.97504425,100
29.01522446,100,,29.01522446,100
29.05497932,100,,29.05497932,100
29.09432793,100,,29.09432793,100
29.13328552,100,,29.13328552,100
29.17186928,100,,29.17186928,100
29.21009254,100,,29.21009254,100
29.24797249,100,,29.24797249,100
29.28562927,100,,29.28562927,100
29.3235569,0,,29.3235569,0
29.36226273,0,,29.36226273,0
29.40190315,0,,29.40190315,0
29.44252396,0,,29.44252396,0
29.48417282,0,,29.48417282,0
29.52689934,0,,29.52689934,0
29.57075882,0,,29.57075882,0
29.61580658,0,,29.61580658,0
29.66210938,0,,29.66210938,0
29.70976257,0,,29.70976257,0
29.7589035,0,,29.7589035,0
29.80970001,0,,29.80970001,0
29.8623333,0,,29.8623333,0
29.91697693,0,,29.91697693,0
29.97377777,0,,29.97377777,0
30.03286934,0,,30.03286934,0
30.09438324,0,,30.09438324,0
30.15851212,0,,30.15851212,0
30.22563934,0,,30.22563934,0
30.296381,0,,30.296381,0
30.37137032,0,,30.37137032,0
30.45081139,0,,30.45081139,0
30.53393936,0,,30.53393936,0
30.61812592,0,,30.61812592,0
30.70187378,100,,30.70187378,100
30.7869606,0,,30.7869606,0
30.87692642,0,,30.87692642,0
30.97385979,0,,30.97385979,0
31.07577324,0,,31.07577324,0
31.17853165,0,,31.17853165,0
31.28051949,100,,31.28051949,100
31.38184738,100,,31.38184738,100
31.48438644,0,,31.48438644,0
31.59243011,0,,31.59243011,0
31.70297432,0,,31.70297432,0
31.81222153,100,,31.81222153,100
31.91958809,100,,31.91958809,100
32.02076721,100,,32.02076721,100
32.11661148,100,,32.11661148,100
32.21063995,100,,32.21063995,100
32.30413437,100,,32.30413437,100
32.39584351,100,,32.39584351,100
32.48201752,100,,32.48201752,100
32.56113434,100,,32.56113434,100
32.63428116,100,,32.63428116,100
32.70283508,100,,32.70283508,100
32.76775742,100,,32.76775742,100
32.82971191,100,,32.82971191,100
32.88917542,100,,32.88917542,100
32.94651031,100,,32.94651031,100
33.00199127,100,,33.00199127,100
33.05585098,100,,33.05585098,100
33.10870361,100,,33.10870361,100
33.16154861,100,,33.16154861,100
33.21565247,0,,33.21565247,0
33.27191544,0,,33.27191544,0
33.33054733,0,,33.33054733,0
33.39176178,0,,33.39176178,0
33.45581818,0,,33.45581818,0
33.52302551,0,,33.52302551,0
33.59376907,0,,33.59376907,0
33.66853333,0,,33.66853333,0
33.74794388,0,,33.74794388,0
33.83283234,0,,33.83283234,0
33.92432404,0,,33.92432404,0
34.02383041,0,,34.02383041,0
34.13254166,0,,34.13254166,0
34.250103,0,,34.250103,0
34.37078857,0,,34.37078857,0
34.49049759,100,,34.49049759,100
34.60933304,100,,34.60933304,100
34.72138214,100,,34.72138214,100
34.82328033,100,,34.82328033,100
34.91925812,100,,34.91925812,100
35.01420975,100,,35.01420975,100
35.10939026,0,,35.10939026,0
35.20433426,100,,35.20433426,100
35.29878616,100,,35.29878616,100
35.3913765,100,,35.3913765,100
35.48094177,100,,35.48094177,100
35.56752777,100,,35.56752777,100
35.65224838,100,,35.65224838,100
35.73628235,100,,35.73628235,100
35.8198204,100,,35.8198204,100
35.90300369,100,,35.90300369,100
35.98598099,100,,35.98598099,100
36.0676651,100,,36.0676651,100
36.14627838,100,,36.14627838,100
36.22141266,100,,36.22141266,100
36.296875,0,,36.296875,0
36.37678909,0,,36.37678909,0
36.46200943,0,,36.46200943,0
36.55229187,0,,36.55229187,0
36.64632416,0,,36.64632416,0
36.74150085,0,,36.74150085,0
36.83643341,100,,36.83643341,100
36.93082428,100,,36.93082428,100
37.02231598,100,,37.02231598,100
37.10799408,100,,37.10799408,100
37.1869545,100,,37.1869545,100
37.2599678,100,,37.2599678,100
37.32825851,100,,37.32825851,100
37.39286804,100,,37.39286804,100
37.45448303,100,,37.45448303,100
37.51359558,100,,37.51359558,100
