a0,a1,a2,a3,a4,p1,p2,p3,p4,v_final,maxSlip
34.6666666666667,293.416666666667,-662.333333333333,645.749999999999,-226.5,34.6666666666667,80,82.5,85,7.98954928013451,0.497231878205149
33,312.375,-729.9375,735.749999999999,-264.9375,33,80,82.5,86.25,7.98936178391271,0.475735919487768
33,334.625,-818.124999999999,840.374999999999,-304.874999999999,33,81,81.25,85,7.98803880183565,0.477323001673416
31.3333333333333,375.833333333333,-973.916666666665,1035,-383.249999999999,31.3333333333333,82,80,85,7.98654367783979,0.45741703475211
28,358.375,-849.687499999999,857.249999999999,-307.6875,28,81,82.5,86.25,7.9824661218273,0.410482585339175
33,359.625,-945.937499999999,1026,-386.437499999999,33,81,80,86.25,7.98230681540267,0.479094259763472
34.6666666666667,318.416666666667,-790.145833333333,831.374999999999,-308.0625,34.6666666666667,80,81.25,86.25,7.9819954382549,0.499003137459069
29.6666666666667,339.416666666667,-782.083333333333,767.249999999999,-269.25,29.6666666666667,81,82.5,85,7.98078130251308,0.431986942980338
29.6666666666667,364.416666666667,-909.895833333333,952.874999999999,-350.812499999999,29.6666666666667,81,81.25,86.25,7.97379078727673,0.433758856913044
28,405.625,-1065.6875,1147.5,-429.187499999999,28,82,80,86.25,7.9737730245094,0.413843278424348
33,304.25,-686.499999999999,668.249999999999,-234,33,80,82.5,85,7.97145998773747,0.475161038711389
31.3333333333333,323.208333333333,-754.104166666666,758.249999999999,-272.437499999999,31.3333333333333,80,82.5,86.25,7.97109366596705,0.453667544069514
31.3333333333333,345.458333333333,-842.291666666666,862.874999999999,-312.375,31.3333333333333,81,81.25,85,7.9699488842826,0.455254826744034
29.6666666666667,386.666666666666,-998.083333333332,1057.5,-390.749999999999,29.6666666666667,82,80,85,7.96845144831802,0.435346491936386
26.3333333333333,369.208333333333,-873.854166666666,879.749999999999,-315.1875,26.3333333333333,81,82.5,86.25,7.96444882190605,0.388389884413439
31.3333333333333,370.458333333333,-970.104166666666,1048.5,-393.937499999999,31.3333333333333,81,80,86.25,7.96412808111665,0.457026301183178
33,329.25,-814.3125,853.874999999999,-315.5625,33,80,81.25,86.25,7.96375539587578,0.476932311290969
28,350.25,-806.249999999999,789.749999999999,-276.75,28,81,82.5,85,7.96269884323948,0.409907292856691
34.6666666666667,310.291666666667,-746.708333333333,763.874999999999,-277.124999999999,34.6666666666667,80,81.25,85,7.96062173001505,0.498428262704622
33,351.5,-902.499999999999,958.499999999998,-355.499999999999,33,81,80,85,7.95912168235756,0.478519386298601
34.6666666666667,288.041666666667,-658.520833333333,659.25,-237.1875,34.6666666666667,79,82.5,86.25,7.95888484937288,0.496841188824013
28,375.25,-934.062499999999,975.374999999999,-358.3125,28,81,81.25,86.25,7.95565154523477,0.411679825561884
26.3333333333333,416.458333333333,-1089.85416666667,1170,-436.6875,26.3333333333333,82,80,86.25,7.95564084145219,0.391752079526803
31.3333333333333,315.083333333333,-710.666666666666,690.749999999999,-241.5,31.3333333333333,80,82.5,85,7.95337419048501,0.453092588883468
29.6666666666667,334.041666666667,-778.270833333333,780.749999999999,-279.9375,29.6666666666667,80,82.5,86.25,7.95290860085932,0.431596106917095
29.6666666666667,356.291666666667,-866.458333333333,885.374999999999,-319.874999999999,29.6666666666667,81,81.25,85,7.95186230844753,0.433183772284822
28,397.5,-1022.25,1080,-398.249999999999,28,82,80,85,7.95036211542125,0.413268007507981
33,381.25,-1036.625,1147.5,-437.624999999999,33,82,80,87.5,7.94756050959316,0.480634688718178
24.6666666666667,380.041666666667,-898.020833333333,902.249999999999,-322.687499999999,24.6666666666667,81,82.5,86.25,7.94649169234465,0.366279265146783
