9.600917431,597.4840948,1144.153699,1683.947424,2181.449737,2583.234026
9.706422018,596.6618943,1144.5567,1686.032657,2183.662731,2586.112459
9.811926606,595.5867016,1144.617475,1687.641841,2185.309287,2588.475521
9.917431193,594.255853,1144.331423,1688.762628,2186.379177,2590.315647
10.02293578,592.6721598,1143.701373,1689.391219,2186.871331,2591.632128
10.12844037,590.8447941,1142.738825,1689.533869,2186.795431,2592.432374
10.23394495,588.7902408,1141.46528,1689.208485,2186.173623,2592.733275
10.33944954,586.53332,1139.913673,1688.446365,2185.042352,2592.562672
10.44495413,584.1082817,1138.12991,1687.294047,2183.454343,2591.960928
10.55045872,581.5599754,1136.174506,1685.815294,2181.480701,2590.982622
10.6559633,578.9450988,1134.124337,1684.093214,2179.213177,2589.698346
10.76146789,576.3335284,1132.074512,1682.232521,2176.766568,2588.196644
10.86697248,573.8097341,1130.140356,1680.361939,2174.281277,2586.586062
10.97247706,571.4742829,1128.459523,1678.636763,2171.92604,2584.997336
11.07798165,569.4454338,1127.194243,1677.241574,2169.900818,2583.585722
11.18348624,567.8608274,1126.533692,1676.39312,2168.439858,2582.53346
11.28899083,566.8792743,1126.696514,1676.343365,2167.814944,2582.052394
11.39449541,566.6826452,1127.933475,1677.382715,2168.338832,2582.38674
11.5,567.4778674,1130.530279,1679.843426,2170.368876,2583.816017
